i,j,detected,trace_value,trace_idx,amp_value,amp_idx,dps_value,eigmin_rho,eigmin_pt
2,53,false,17492.609752034248,8764,0,0,-675.80840531264448,675.80841965710988,675.80841965710988
2,54,false,19445.228133826477,8764,0,0,-841.89238054394252,841.89244822483488,841.89244822483488
2,55,false,19363.588505868203,8764,0,0,-642.42932292445471,642.42932293400236,642.42932293400236
2,56,false,19036.069108095155,8764,0,0,-853.68059694601732,853.68062968719528,853.68062968719528
2,57,false,19079.020085039647,8764,0,0,-533.4575776895739,533.45757825699252,533.45757825699252
2,58,false,12763.591198241042,5294,0,0,-469.23060667437329,469.23060817961817,469.23060817961817
2,59,false,15842.982456086549,8764,0,0,-485.6507542396634,485.65076448382911,485.65076448382911
2,60,false,15083.658098262978,5294,0,0,-538.95939151586936,538.95944656027609,538.95944656027609
2,61,false,18421.867335944287,8764,0,0,-577.46545875812569,577.46549043120172,577.46549043120172
2,62,false,19702.397471872308,8764,0,0,-638.99831047119778,638.99831462036263,638.99831462036263
2,63,false,18664.85320297048,8764,0,0,-847.47788773611126,847.47789494419203,847.47789494419203
2,64,false,15593.37060073684,8764,0,0,-477.58097262215023,477.58097314074428,477.58097314074428
2,65,false,27293.050372177062,8764,0,0,-929.37914382056283,929.37914388202717,929.37914388202717
2,66,false,19621.809104736014,8764,0,0,-802.40662711105028,802.40667403418774,802.40667403418774
2,67,false,19734.28239261101,8764,0,0,-845.88086211589257,845.88085911488542,845.88085911488542
2,68,false,17282.89992728602,5294,0,0,-473.37850809784146,473.37852825578136,473.37852825578136
2,69,false,21882.994505955121,8764,0,0,-841.43456611407942,841.43456653967519,841.43456653967519
2,70,false,18365.990164213406,8764,0,0,-755.18459740556682,755.18463426311109,755.18463426311109
2,71,false,15885.897356497984,5294,0,0,-570.46666998671867,570.46667641399972,570.46667641399972
2,72,false,18595.916632989774,8764,0,0,-747.03527768540584,747.03528888484698,747.03528888484698
2,73,false,17171.994379266456,8764,0,0,-518.65511313629679,518.65511329857372,518.65511329857372
2,74,false,14985.014900257975,5294,0,0,-526.01828445779381,526.01828465822496,526.01828465822496
2,75,false,13033.645716502549,8764,0,0,-518.17808323886084,518.1780842328775,518.1780842328775
2,76,false,17116.527690963951,5294,0,0,-635.2785122354851,635.27854000627781,635.27854000627781
2,77,false,17884.899729977253,5294,0,0,-776.68316369579418,776.68317751258496,776.68317751258496
2,78,false,18446.649135999924,8764,0,0,-752.42905890353984,752.42906441273567,752.42906441273567
2,79,false,14753.863508883045,8764,0,0,-549.94966309275742,549.94966323565984,549.94966323565984
2,80,false,20877.783641163227,5294,0,0,-843.42023060794588,843.42024274463574,843.42024274463574
2,81,false,20402.726534824877,8764,0,0,-831.85017122558259,831.85017368686658,831.85017368686658
2,82,false,14660.726492594395,5294,0,0,-582.53133953344468,582.53134357221415,582.53134357221415
2,83,false,18603.594343447898,5294,0,0,-766.09740034784625,766.09740089418801,766.09740089418801
2,84,false,18307.538778947986,8764,0,0,-676.29067392581442,676.29067400582267,676.29067400582267
2,85,false,17022.364511492255,8764,0,0,-622.81762512623436,622.81762579637098,622.81762579637098
2,86,false,15612.424686496506,5294,0,0,-562.52231859535118,562.52231860284144,562.52231860284144
2,87,false,15070.466735774859,5294,0,0,-586.14101483615173,586.14101483917466,586.14101483917466
2,88,false,16024.065414137896,8764,0,0,-599.44513227127572,599.44513215495044,599.44513215495044
2,89,false,16521.557879699238,8764,0,0,-589.20445904588757,589.20446779880808,589.20446779880808
2,90,false,17110.135767347427,8764,0,0,-599.52979862825885,599.52979866498117,599.52979866498117
2,91,false,20245.698408002165,8764,0,0,-616.18716082849483,616.18723420249216,616.18723420249216
2,92,false,18287.058882792579,8764,0,0,-794.0310643102996,794.03111992441268,794.03111992441268
2,93,false,13027.309487904964,8764,0,0,-515.51748532666056,515.51748605858381,515.51748605858381
2,94,false,20308.183838231071,8764,0,0,-799.18730571583149,799.1873057219675,799.1873057219675
2,95,false,24781.037839923065,8764,0,0,-1059.2041918894849,1059.2042001074883,1059.2042001074883
2,96,false,13042.911515945318,8764,0,0,-503.31169749581062,503.31170352286279,503.31170352286279
2,97,false,14395.365289667618,9174,0,0,-448.88521100088985,448.88521104559464,448.88521104559464
2,98,false,14862.308302956744,8764,0,0,-643.22410648687253,643.22410654187547,643.22410654187547
2,99,false,15032.482734974446,8764,0,0,-586.52334607493447,586.52334613227276,586.52334613227276
