i,j,detected,trace_value,trace_idx,amp_value,amp_idx,dps_value,eigmin_rho,eigmin_pt
2,87,false,42050.170811037155,8764,0,0,-1660.7622032650161,1663.8241049888256,1660.7622394847176
2,88,false,53290.434464413076,8764,0,0,-2511.8691962253656,2517.6361174154217,2511.8692009033834
2,89,false,53846.284432999557,8764,0,0,-2240.2979319658621,2253.5093383307553,2240.2979329453096
2,90,false,42737.225975015805,8764,0,0,-2008.450839987011,2008.4508401762855,2018.8516157893928
2,91,false,56557.638860658633,8764,0,0,-2563.6742432267934,2563.6742490938977,2583.2618722506254
2,92,false,48663.873186501543,8764,0,0,-2305.4950886568622,2317.1751741486637,2305.4950971890407
2,93,false,45028.211407978153,8764,0,0,-1953.3476953765999,1982.2834422788951,1953.3476961330939
2,94,false,34159.153481580222,8764,0,0,-1355.6941996165874,1355.6941999264827,1356.6928682193707
2,95,false,49827.403237743965,8764,0,0,-2148.8844154953458,2148.8844159205732,2150.4392150027802
2,96,false,43151.009387368074,8764,0,0,-1962.1830838221904,1970.8998645379197,1962.183084406121
2,97,false,49426.044146170505,8764,0,0,-2317.5254836251056,2317.5254846140883,2327.9874200730765
2,98,false,58557.905146747798,8764,0,0,-2721.969331562776,2769.5363571645594,2721.9694650944962
2,99,false,47597.540892156496,5294,0,0,-2115.9999023195123,2115.999902575511,2119.7420006616453
2,100,false,62592.081398168251,8764,0,0,-2752.9880244188439,2793.6795396492698,2752.9880379615074
3,1,false,34287.910190298913,8764,0,0,-1277.9804682985689,1286.2428950540234,1277.980468733188
3,2,false,52641.040955339864,8764,0,0,-2059.1625589749706,2059.1625590308518,2063.1548649702049
