i,j,detected,trace_value,trace_idx,amp_value,amp_idx,dps_value,eigmin_rho,eigmin_pt
2,96,false,0.076068163423087004,1950,0,0,-2.1062772262754781e-05,2.1061690499732323e-05,2.1061690499732323e-05
2,97,false,0.037928828886389633,8266,0,0,-3.223842263143923e-05,3.2237142937289117e-05,3.2237142937288602e-05
2,98,false,0.19609411698713353,2866,0,0,-6.8119498317073399e-05,6.8118922079188219e-05,6.8118922079188219e-05
2,99,false,0.049640805559778595,6323,0,0,-2.3302194447621285e-05,2.3292164671653456e-05,2.3292164671666426e-05
2,100,false,0.12267143838595973,1587,0,0,-0.00019847804706171125,0.00019847576073403299,0.00019847576073402605
3,1,false,0.066919714090370397,3624,0,0,-0.0001184637395006168,0.00011846312218254945,0.00011846312218254847
3,2,false,0.095664316467945376,4766,0,0,-4.2469191615152337e-05,4.2456703609005919e-05,4.2456703608984059e-05
3,3,false,0.20086707227012821,3548,0,0,-0.00012865797350318256,0.0001286579053775974,0.00012865790537759474
3,4,false,0.083440472807972357,7745,0,0,-0.0001335515542943602,0.00013355123387467772,0.00013355123387467598
3,5,false,0.17652549482583094,1162,0,0,-0.00026635731555410498,0.0002663572712967225,0.00026635727129671556
3,6,false,0.1377807592657066,3624,0,0,-3.3972847866060719e-05,3.3962860633752372e-05,3.3962860633762726e-05
3,7,false,0.11796603148845752,5524,0,0,-0.00012026856700008657,0.00012026784279276672,0.00012026784279276393
3,8,false,0.18698422997250008,7132,0,0,-0.00055969554271191808,0.00055969032544059022,0.0005596903254405964
3,9,false,0.12571655484311273,3548,0,0,-0.00030426390252075234,0.00030426243165972806,0.00030426243165974475
3,10,false,0.12375617427563684,5524,0,0,-6.0482155645339351e-05,6.0477859547064788e-05,6.0477859547064151e-05
3,11,false,0.12078035696857661,9749,0,0,-2.0150434589339022e-05,2.0143852132962086e-05,2.014385213295571e-05
3,12,false,0.17343589260605777,7760,0,0,-0.00028128540994337454,0.00028128535773667995,0.00028128535773667442
3,13,false,0.11244829485463012,9228,0,0,-0.00012624129464070051,0.00012624128809773702,0.00012624128809773962
3,14,false,0.19185418265242699,2665,0,0,-0.00019158439177512814,0.00019158161551925836,0.00019158161551926264
3,15,false,0.13924093787284159,3548,0,0,-0.00044374048767133455,0.00044374033231123081,0.00044374033231123374
3,16,false,0.15376545500413624,3624,0,0,-0.0012954134348271982,0.0012954085015032956,0.0012954085015032895
3,17,false,0.14405888340634224,5368,0,0,-0.00021938755180864522,0.00021938608036833684,0.00021938608036834421
3,18,false,0.055153550690867088,3528,0,0,-0.00014759305153529047,0.00014758970703109144,0.00014758970703108746
3,19,false,0.11764812379677315,8433,0,0,-0.00018463814462707935,0.00018463813104183211,0.00018463813104183297
3,20,false,0.073685253617787855,9749,0,0,-6.1341341061023398e-05,6.1338873992036093e-05,6.1338873992013759e-05
3,21,false,0.10639556188970348,2866,0,0,-0.0001155361507397151,0.00011553590983164814,0.00011553590983165701
3,22,false,0.056945891383202385,4863,0,0,-1.0038648562524062e-05,1.0038432477042691e-05,1.0038432477017466e-05
3,23,false,0.18124501342307009,7745,0,0,-3.7905940717336897e-05,3.7905630393517278e-05,3.7905630393520747e-05
3,24,false,0.15296892749511737,3132,0,0,-0.00010977496805749287,0.00010977462970545267,0.00010977462970545007
3,25,false,0.11381845694301838,3624,0,0,-0.00045383225670510107,0.00045382425482171313,0.00045382425482171616
3,26,false,0.11464869820678851,5294,0,0,-0.00017887840590123438,0.00017887078047446286,0.0001788707804744614
3,27,false,0.20105177190302934,9829,0,0,-0.00031991336466273546,0.00031991312224991772,0.00031991312224991577
3,28,false,0.17365005292950586,2406,0,0,-0.00010507328125400252,0.00010507296028162875,0.00010507296028161769
3,29,false,0.1161004520490861,6790,0,0,-6.7787362134869014e-05,6.7785923130499941e-05,6.7785923130531193e-05
3,30,false,0.1769932109160432,6790,0,0,-0.00044797990326976323,0.00044797919965807066,0.00044797919965807066
3,31,false,0.22154831901793029,5984,0,0,-0.00066623895785703185,0.00066623889840133812,0.00066623889840133812
3,32,false,0.20165602662208754,9242,0,0,-0.00038782090833486179,0.00038782088588431977,0.00038782088588431977
3,33,false,0.1273024520119945,8672,0,0,-3.7469298594803183e-05,3.7458943551440986e-05,3.7458943551437516e-05
3,34,false,0.085305175888753165,1629,0,0,-0.00010222961377449245,0.00010222946716366665,0.00010222946716366492
3,35,false,0.15058438132062074,3528,0,0,-0.00032454702131903514,0.00032454695116737988,0.00032454695116737912
3,36,false,0.13150836496250437,6788,0,0,-0.00017335729329622995,0.00017335177856912234,0.00017335177856912234
3,37,false,0.18492884574052751,6766,0,0,-0.00024187552816888603,0.00024187544611023522,0.00024187544611023175
3,38,false,0.19537947609465439,3624,0,0,-0.00028618661550287649,0.00028617658238445931,0.00028617658238445432
3,39,false,0.16255799757616918,4140,0,0,-0.00012678847115471281,0.00012678824315740577,0.00012678824315740577
3,40,false,0.15003213217921937,9174,0,0,-0.00023755582336669757,0.0002375540204742759,0.0002375540204742759
3,41,false,0.20893566334642352,773,0,0,-0.00052307335924148019,0.00052307309170457968,0.00052307309170458076
3,42,false,0.14826226281181382,4140,0,0,-0.00037248179866181179,0.00037247594437937411,0.00037247594437937411
3,43,false,0.23734503141126312,2598,0,0,-0.00041704714055887404,0.00041704710412405609,0.00041704710412404948
3,44,false,0.16102930238204091,3548,0,0,-0.00059979126032979149,0.00059978980225173237,0.00059978980225173237
3,45,false,0.17885723123242858,4918,0,0,-0.00034242747216823921,0.00034242746888697451,0.00034242746888697137
3,46,false,0.14058745385620988,773,0,0,-0.00037036209135778169,0.00037036206501160206,0.00037036206501163654
3,47,false,0.09398679977548266,8360,0,0,-0.00011137537234196059,0.0001113677307747094,0.00011136773077469349
3,48,false,0.17600360286899164,2538,0,0,-0.00024895131443758515,0.00024895115965984076,0.00024895115965985226
3,49,false,0.17494480502490398,2665,0,0,-0.00032884798391681722,0.00032884684950665425,0.00032884684950665164
3,50,false,0.089929059548324947,3624,0,0,-0.00022727794891229416,0.00022727586220468317,0.00022727586220467629
